report_id,timestamp,site,site_type,area,latitude,longitude,shift,worker_id,role,hazard_type,severity,ppe_compliant,near_miss,injury,resolved,time_to_close_hours,risk_score,equipment_id,temperature_c,visibility_m
RPT10855,2025-08-11 11:07:51.452014,Mill Complex,processing,Maintenance Bay,50.219128,-114.204082,Night,WKR2800,Maintenance,Slip/Trip,3,True,0,0,True,14.43,74,,22.8,78.1
RPT10856,2025-09-11 08:02:51.452014,Lakeview Shaft,underground,Maintenance Bay,49.836052,-115.115991,Day,WKR6859,Safety Officer,Slip/Trip,3,True,0,0,True,11.84,83,,30.1,19.7
RPT10857,2025-10-25 17:13:51.452014,Surface Operations,surface,Loading Bay,50.032509,-114.307672,Day,WKR5325,Processing Technician,Other,2,True,0,0,True,4.13,63,,18.7,45.2
RPT10858,2025-06-17 06:54:51.452014,Lakeview Shaft,underground,Maintenance Bay,49.864129,-115.113945,Day,WKR9762,Processing Technician,Ground Instability,1,True,0,0,True,2.23,42,,27.3,17.9
RPT10859,2025-08-24 04:00:51.452014,Mill Complex,processing,Loading Bay,50.212136,-114.202477,Day,WKR2046,Safety Officer,Equipment Interference,2,True,1,0,True,7.69,54,EQ429,26.2,49.8
RPT10860,2025-11-18 03:05:51.452014,Surface Operations,surface,Surface Pit,50.065577,-114.321849,Day,WKR4607,Supervisor,Slip/Trip,4,True,0,0,True,35.53,64,,23.8,74.2
RPT10861,2025-07-10 06:22:51.452014,Surface Operations,surface,Shaft 2,50.055615,-114.315237,Day,WKR6375,Processing Technician,Equipment Interference,1,True,0,0,True,1.87,52,EQ932,29.0,47.1
RPT10862,2025-07-07 00:15:51.452014,Lakeview Shaft,underground,Mill Floor,49.83679,-115.130484,Night,WKR5570,Safety Officer,Equipment Interference,3,True,0,0,True,32.18,66,EQ149,33.5,7.2
RPT10863,2025-07-04 21:55:51.452014,North Ridge Mine,underground,Shaft 2,50.11426,-114.014207,Day,WKR9492,Supervisor,Equipment Interference,1,True,1,0,True,3.12,31,EQ576,26.8,33.1
RPT10864,2025-06-07 09:12:51.452014,Mill Complex,processing,Mill Floor,50.208674,-114.188859,Day,WKR2046,Operator,Other,4,True,0,0,True,140.42,58,,18.6,41.5
RPT10865,2025-06-07 04:46:51.452014,North Ridge Mine,underground,Crusher,50.117024,-114.011352,Day,WKR6744,Processing Technician,Ground Instability,2,True,0,0,True,17.72,76,,29.9,34.7
RPT10866,2025-06-20 08:39:51.452014,Lakeview Shaft,underground,Mill Floor,49.839076,-115.125342,Evening,WKR6507,Operator,Other,2,True,1,0,True,19.83,57,,36.9,-14.5
RPT10867,2025-10-14 22:21:51.452014,North Ridge Mine,underground,Conveyor,50.097104,-114.004425,Day,WKR3501,Operator,Fire/Explosion,1,True,0,0,True,4.09,74,EQ236,36.5,15.4
RPT10868,2025-06-14 03:47:51.452014,Lakeview Shaft,underground,Surface Pit,49.835681,-115.123473,Night,WKR5107,Geologist,Visibility,1,False,0,0,True,2.66,66,,32.3,7.5
RPT10869,2025-11-17 21:08:51.452014,Mill Complex,processing,Mill Floor,50.199904,-114.203268,Evening,WKR5489,Safety Officer,Fire/Explosion,4,True,0,0,True,28.34,100,EQ364,24.0,78.0
RPT10870,2025-10-17 15:03:51.452014,Surface Operations,surface,Maintenance Bay,50.05574,-114.295065,Evening,WKR2672,Logistics,Equipment Interference,1,False,1,0,True,1.75,42,EQ596,23.8,58.7
RPT10871,2025-10-29 23:06:51.452014,Surface Operations,surface,Mill Floor,50.047443,-114.296528,Night,WKR2078,Engineer,Other,3,True,0,0,True,22.56,68,,29.0,48.1
RPT10872,2025-08-25 19:50:51.452014,North Ridge Mine,underground,Loading Bay,50.119983,-114.016704,Evening,WKR7946,Processing Technician,Equipment Interference,5,True,0,0,True,118.3,90,EQ904,30.2,-22.0
RPT10873,2025-08-22 18:07:51.452014,Lakeview Shaft,underground,Maintenance Bay,49.853921,-115.119804,Day,WKR7138,Operator,Chemical,5,True,0,0,True,47.07,88,,28.3,11.8
RPT10874,2025-07-12 04:14:51.452014,Mill Complex,processing,Mill Floor,50.195936,-114.200656,Night,WKR3996,Safety Officer,Environmental,3,True,0,0,True,56.73,88,,22.3,26.4
RPT10875,2025-06-26 05:10:51.452014,Mill Complex,processing,Loading Bay,50.207743,-114.183259,Day,WKR9276,Engineer,Electrical,1,True,0,0,True,4.41,33,EQ132,25.2,35.0
RPT10876,2025-09-30 09:08:51.452014,North Ridge Mine,underground,Maintenance Bay,50.098192,-114.013735,Day,WKR1006,Geologist,Other,2,True,1,0,True,1.61,61,,37.5,9.0
RPT10877,2025-07-27 10:17:51.452014,Mill Complex,processing,Shaft 2,50.216994,-114.19783,Evening,WKR5320,Processing Technician,Slip/Trip,3,True,0,0,True,13.58,82,,24.1,47.3
RPT10878,2025-11-15 04:36:51.452014,Surface Operations,surface,Surface Pit,50.037989,-114.300684,Day,WKR7516,Operator,Slip/Trip,3,True,0,0,True,29.37,77,,25.2,51.2
RPT10879,2025-10-01 08:40:51.452014,Lakeview Shaft,underground,Shaft 2,49.847884,-115.131032,Night,WKR2140,Safety Officer,Fire/Explosion,4,True,0,0,True,39.82,74,EQ433,31.0,11.3
RPT10880,2025-10-26 09:50:51.452014,Surface Operations,surface,Surface Pit,50.030314,-114.282549,Day,WKR7203,Operator,Fire/Explosion,1,True,0,0,False,,51,EQ603,18.7,42.2
RPT10881,2025-11-05 11:08:51.452014,Surface Operations,surface,Shaft 1,50.033782,-114.298168,Day,WKR2525,Maintenance,Ground Instability,2,True,1,0,True,6.61,55,,15.3,40.3
RPT10882,2025-09-29 11:22:51.452014,Surface Operations,surface,Surface Pit,50.069239,-114.304907,Night,WKR6195,Operator,Visibility,2,True,1,0,True,12.73,60,,19.1,25.8
RPT10883,2025-07-16 06:27:51.452014,North Ridge Mine,underground,Maintenance Bay,50.095779,-114.003889,Evening,WKR2819,Operator,Other,1,True,0,0,True,4.56,43,,36.4,10.8
RPT10884,2025-08-09 19:46:51.452014,Surface Operations,surface,Mill Floor,50.035479,-114.305286,Night,WKR6968,Operator,Equipment Interference,3,True,0,0,True,27.15,55,EQ373,29.6,84.0
RPT10885,2025-06-08 06:49:51.452014,Lakeview Shaft,underground,Maintenance Bay,49.854996,-115.11407,Evening,WKR1747,Operator,Chemical,1,False,1,0,True,14.39,39,,27.1,22.6
RPT10886,2025-08-22 21:14:51.452014,Lakeview Shaft,underground,Loading Bay,49.845888,-115.133174,Night,WKR8003,Engineer,Environmental,2,True,0,0,True,18.66,38,,31.5,-4.0
RPT10887,2025-06-10 04:42:51.452014,Lakeview Shaft,underground,Crusher,49.847157,-115.113171,Night,WKR7486,Operator,Chemical,2,True,0,0,True,3.7,59,,34.3,31.3
RPT10888,2025-07-09 14:30:51.452014,North Ridge Mine,underground,Conveyor,50.12993,-114.014552,Night,WKR8278,Operator,Visibility,4,True,0,1,True,118.76,80,,32.5,2.2
RPT10889,2025-06-01 02:44:51.452014,Mill Complex,processing,Mill Floor,50.196228,-114.204923,Day,WKR5356,Engineer,Electrical,4,True,0,0,False,,70,EQ363,23.8,39.8
RPT10890,2025-11-16 08:34:51.452014,Mill Complex,processing,Surface Pit,50.193851,-114.203335,Night,WKR2213,Operator,Slip/Trip,3,True,0,0,True,15.46,53,,29.4,63.5
RPT10891,2025-07-17 04:12:51.452014,North Ridge Mine,underground,Crusher,50.126805,-114.012981,Evening,WKR2252,Processing Technician,Environmental,3,True,0,0,True,39.91,70,,27.4,12.7
RPT10892,2025-07-28 01:54:51.452014,North Ridge Mine,underground,Conveyor,50.111696,-114.032527,Day,WKR7056,Engineer,Other,1,True,0,0,True,3.86,55,,31.3,-5.5
RPT10893,2025-09-26 13:52:51.452014,Lakeview Shaft,underground,Crusher,49.845073,-115.125469,Day,WKR1809,Operator,Slip/Trip,2,True,1,0,True,15.91,82,,34.4,5.5
RPT10894,2025-06-04 08:07:51.452014,North Ridge Mine,underground,Mill Floor,50.103679,-114.030949,Day,WKR5686,Supervisor,Other,3,True,0,0,False,,67,,26.6,10.2
RPT10895,2025-09-27 06:32:51.452014,North Ridge Mine,underground,Conveyor,50.126788,-114.010271,Evening,WKR7591,Operator,Ergonomics,3,True,0,0,True,11.25,71,,36.7,-11.2
RPT10896,2025-08-26 21:24:51.452014,Lakeview Shaft,underground,Surface Pit,49.843412,-115.130651,Evening,WKR4888,Engineer,Slip/Trip,3,False,0,0,False,,96,,29.0,-2.9
RPT10897,2025-09-25 09:26:51.452014,Mill Complex,processing,Maintenance Bay,50.207945,-114.182206,Night,WKR6635,Processing Technician,Other,2,True,0,0,False,,71,,12.2,19.0
RPT10898,2025-10-06 19:56:51.452014,North Ridge Mine,underground,Surface Pit,50.107331,-114.015572,Night,WKR6694,Safety Officer,Electrical,1,True,1,0,True,2.59,55,EQ384,27.7,-2.3
RPT10899,2025-09-20 10:04:51.452014,North Ridge Mine,underground,Crusher,50.115438,-114.004023,Evening,WKR1189,Operator,Electrical,2,True,1,0,True,6.75,42,EQ805,30.0,16.0
RPT10900,2025-06-20 13:44:51.452014,Surface Operations,surface,Mill Floor,50.046929,-114.299238,Day,WKR6854,Engineer,Electrical,4,True,0,0,True,95.22,67,EQ545,20.9,45.4
RPT10901,2025-11-11 03:54:51.452014,North Ridge Mine,underground,Loading Bay,50.131159,-113.999529,Day,WKR3800,Geologist,Environmental,2,True,0,0,False,,70,,31.1,26.4
RPT10902,2025-05-30 15:41:51.452014,Mill Complex,processing,Shaft 2,50.213676,-114.210083,Day,WKR6135,Maintenance,Environmental,2,True,0,0,True,23.82,39,,13.7,16.5
RPT10903,2025-09-21 09:45:51.452014,North Ridge Mine,underground,Shaft 2,50.119419,-114.026873,Night,WKR7009,Safety Officer,Other,4,True,0,0,True,59.94,53,,29.2,-2.4
RPT10904,2025-09-16 14:10:51.452014,North Ridge Mine,underground,Loading Bay,50.111447,-114.019965,Day,WKR7507,Safety Officer,Equipment Interference,1,True,0,0,False,,41,EQ531,34.3,-18.2
RPT10905,2025-11-07 20:13:51.452014,North Ridge Mine,underground,Shaft 1,50.117997,-114.004265,Evening,WKR1154,Supervisor,Slip/Trip,2,True,1,0,False,,54,,27.8,39.3
RPT10906,2025-07-20 11:57:51.452014,North Ridge Mine,underground,Crusher,50.098763,-114.014779,Day,WKR3750,Safety Officer,Other,1,True,1,0,True,4.7,27,,28.5,-2.5
RPT10907,2025-09-19 08:46:51.452014,Mill Complex,processing,Maintenance Bay,50.185786,-114.196206,Day,WKR7017,Operator,Environmental,3,False,0,0,True,22.64,92,,25.1,30.8
RPT10908,2025-08-01 10:01:51.452014,Lakeview Shaft,underground,Shaft 2,49.851148,-115.129574,Day,WKR7838,Supervisor,Other,3,True,0,0,True,14.49,66,,33.9,13.3
RPT10909,2025-08-04 08:37:51.452014,North Ridge Mine,underground,Mill Floor,50.112226,-114.019881,Night,WKR6638,Logistics,Other,4,True,0,1,True,137.71,100,,32.6,4.6
RPT10910,2025-07-23 19:50:51.452014,Mill Complex,processing,Conveyor,50.195286,-114.216764,Day,WKR3732,Logistics,Equipment Interference,2,True,0,0,True,3.95,55,EQ157,22.3,19.5
RPT10911,2025-07-27 20:31:51.452014,North Ridge Mine,underground,Loading Bay,50.132228,-114.007718,Night,WKR7333,Processing Technician,Equipment Interference,2,True,0,0,True,7.47,60,EQ931,36.3,7.6
RPT10912,2025-11-22 20:42:51.452014,Mill Complex,processing,Conveyor,50.189471,-114.214789,Day,WKR7796,Operator,Chemical,1,False,1,0,False,,49,,31.6,50.9
RPT10913,2025-11-13 07:27:51.452014,North Ridge Mine,underground,Maintenance Bay,50.119588,-113.997176,Evening,WKR2522,Maintenance,Other,1,True,0,0,False,,63,,23.1,4.4
RPT10914,2025-07-23 00:13:51.452014,North Ridge Mine,underground,Crusher,50.128554,-114.014543,Night,WKR6639,Processing Technician,Environmental,1,True,0,0,True,4.84,70,,31.6,15.0
RPT10915,2025-10-19 16:26:51.452014,North Ridge Mine,underground,Crusher,50.117477,-114.019169,Night,WKR7438,Maintenance,Equipment Interference,2,True,1,0,True,32.97,64,EQ720,34.0,3.3
RPT10916,2025-10-15 15:19:51.452014,Mill Complex,processing,Maintenance Bay,50.189196,-114.192094,Day,WKR2363,Safety Officer,Ground Instability,2,True,0,0,True,10.49,59,,21.9,34.7
RPT10917,2025-07-08 13:00:51.452014,Surface Operations,surface,Shaft 1,50.054758,-114.299343,Day,WKR1716,Operator,Other,1,True,0,0,True,6.71,22,,17.4,34.4
RPT10918,2025-05-29 14:12:51.452014,Lakeview Shaft,underground,Crusher,49.852916,-115.11525,Day,WKR2562,Operator,Visibility,1,True,1,0,True,4.68,56,,30.2,9.3
RPT10919,2025-06-07 09:12:51.452014,Surface Operations,surface,Shaft 2,50.039619,-114.323046,Day,WKR1370,Operator,Visibility,2,True,0,0,True,4.98,57,,18.7,51.4
RPT10920,2025-11-06 09:18:51.452014,Surface Operations,surface,Shaft 2,50.049444,-114.303844,Evening,WKR6533,Supervisor,Equipment Interference,2,True,1,0,False,,57,EQ129,19.2,65.5
RPT10921,2025-08-31 08:22:51.452014,Surface Operations,surface,Shaft 2,50.046543,-114.309127,Day,WKR2534,Maintenance,Equipment Interference,3,True,0,0,True,15.21,74,EQ338,26.0,50.5
RPT10922,2025-11-08 16:03:51.452014,Surface Operations,surface,Shaft 1,50.062551,-114.289675,Day,WKR6743,Operator,Ground Instability,1,True,0,0,True,2.52,28,,19.8,53.4
RPT10923,2025-09-02 22:17:51.452014,Surface Operations,surface,Loading Bay,50.042974,-114.301823,Night,WKR4093,Logistics,Electrical,4,True,0,0,True,133.03,72,EQ245,21.9,59.3
RPT10924,2025-06-01 18:20:51.452014,Mill Complex,processing,Mill Floor,50.207437,-114.193842,Night,WKR1703,Operator,Equipment Interference,1,True,0,0,True,2.85,56,EQ262,20.2,60.4
RPT10925,2025-10-02 14:36:51.452014,North Ridge Mine,underground,Mill Floor,50.117009,-114.024177,Evening,WKR5165,Supervisor,Ergonomics,1,True,0,0,True,6.74,44,,25.9,6.3
RPT10926,2025-10-21 02:38:51.452014,Surface Operations,surface,Shaft 1,50.068702,-114.298905,Night,WKR9353,Supervisor,Ground Instability,4,False,0,0,False,,100,,14.2,46.6
RPT10927,2025-08-11 17:34:51.452014,Lakeview Shaft,underground,Conveyor,49.846971,-115.137441,Day,WKR4902,Engineer,Chemical,2,True,0,0,True,3.44,72,,38.2,-1.5
RPT10928,2025-11-18 18:42:51.452014,Lakeview Shaft,underground,Loading Bay,49.834956,-115.144461,Evening,WKR6336,Safety Officer,Slip/Trip,2,True,1,0,True,6.4,52,,30.4,23.6
RPT10929,2025-06-12 09:01:51.452014,Lakeview Shaft,underground,Shaft 2,49.829715,-115.116446,Evening,WKR7333,Supervisor,Ergonomics,4,True,0,0,True,43.95,78,,31.4,9.7
RPT10930,2025-08-20 11:33:51.452014,Lakeview Shaft,underground,Conveyor,49.856912,-115.112194,Night,WKR3970,Processing Technician,Ergonomics,2,True,0,0,True,4.37,42,,23.0,-7.3
RPT10931,2025-06-02 10:37:51.452014,Mill Complex,processing,Shaft 1,50.205298,-114.192304,Day,WKR6024,Engineer,Environmental,2,True,1,0,True,9.73,62,,24.4,42.2
RPT10932,2025-07-06 01:14:51.452014,North Ridge Mine,underground,Crusher,50.101357,-114.014155,Day,WKR7164,Supervisor,Visibility,2,True,0,0,False,,51,,22.8,22.8
RPT10933,2025-07-23 18:58:51.452014,Mill Complex,processing,Loading Bay,50.208642,-114.21939,Night,WKR8988,Engineer,Visibility,4,True,0,0,True,113.04,100,,21.9,36.5
RPT10934,2025-06-24 04:04:51.452014,North Ridge Mine,underground,Loading Bay,50.117126,-114.014344,Evening,WKR9933,Maintenance,Environmental,3,True,0,0,True,9.2,55,,25.0,4.2
RPT10935,2025-07-11 20:14:51.452014,Lakeview Shaft,underground,Surface Pit,49.835599,-115.113893,Day,WKR2641,Geologist,Visibility,4,True,0,0,False,,61,,24.9,12.9
RPT10936,2025-07-31 07:57:51.452014,Mill Complex,processing,Maintenance Bay,50.180487,-114.19313,Day,WKR5020,Logistics,Other,1,True,1,0,True,3.76,49,,21.0,17.9
RPT10937,2025-11-20 14:18:51.452014,Surface Operations,surface,Loading Bay,50.046714,-114.286607,Day,WKR8627,Maintenance,Ergonomics,2,False,1,0,True,3.69,61,,23.5,56.9
RPT10938,2025-10-13 03:48:51.452014,Surface Operations,surface,Maintenance Bay,50.042293,-114.293436,Night,WKR3445,Geologist,Ground Instability,3,True,0,0,True,30.76,66,,30.3,38.6
RPT10939,2025-10-01 18:31:51.452014,Surface Operations,surface,Conveyor,50.04597,-114.303912,Night,WKR3682,Processing Technician,Slip/Trip,1,False,0,0,False,,66,,28.7,50.6
RPT10940,2025-07-13 08:08:51.452014,Lakeview Shaft,underground,Loading Bay,49.855765,-115.118904,Evening,WKR6041,Maintenance,Chemical,5,True,0,0,False,,100,,35.6,27.8
RPT10941,2025-06-02 01:00:51.452014,North Ridge Mine,underground,Maintenance Bay,50.11256,-114.008221,Day,WKR3804,Operator,Electrical,2,True,0,0,True,2.87,71,EQ803,31.4,14.5
RPT10942,2025-10-11 19:27:51.452014,Lakeview Shaft,underground,Surface Pit,49.855306,-115.123975,Day,WKR3454,Maintenance,Visibility,2,True,0,0,True,11.18,7,,28.9,-9.6
RPT10943,2025-09-08 09:22:51.452014,Mill Complex,processing,Loading Bay,50.17622,-114.190708,Evening,WKR5189,Engineer,Equipment Interference,2,True,1,0,True,12.07,68,EQ474,20.4,53.6
RPT10944,2025-08-23 09:37:51.452014,Surface Operations,surface,Conveyor,50.056305,-114.307834,Day,WKR9393,Maintenance,Ground Instability,3,True,0,0,True,14.1,77,,24.9,60.7
RPT10945,2025-07-17 16:01:51.452014,Surface Operations,surface,Shaft 1,50.063963,-114.287376,Day,WKR5498,Operator,Electrical,2,True,1,0,True,17.01,38,EQ877,22.0,71.8
RPT10946,2025-10-18 23:09:51.452014,North Ridge Mine,underground,Mill Floor,50.105351,-114.022407,Night,WKR2049,Safety Officer,Electrical,1,True,0,0,True,4.62,32,EQ636,29.7,9.6
RPT10947,2025-09-10 22:44:51.452014,Surface Operations,surface,Shaft 2,50.054247,-114.324882,Night,WKR2085,Supervisor,Slip/Trip,1,True,0,0,False,,47,,21.6,63.4
RPT10948,2025-10-26 15:55:51.452014,North Ridge Mine,underground,Maintenance Bay,50.112851,-114.009484,Day,WKR3088,Operator,Environmental,3,True,0,0,True,34.32,71,,34.9,23.4
RPT10949,2025-09-20 03:59:51.452014,Surface Operations,surface,Surface Pit,50.047306,-114.310091,Evening,WKR4850,Maintenance,Visibility,2,True,0,0,True,5.84,49,,24.3,72.4
RPT10950,2025-07-02 21:48:51.452014,Lakeview Shaft,underground,Mill Floor,49.83712,-115.147853,Evening,WKR4535,Logistics,Slip/Trip,1,True,0,0,True,2.02,22,,30.8,-3.1
RPT10951,2025-10-07 10:39:51.452014,Mill Complex,processing,Maintenance Bay,50.197178,-114.193647,Day,WKR4594,Operator,Ergonomics,2,True,0,0,True,8.59,39,,19.9,35.9
RPT10952,2025-08-26 17:40:51.452014,Surface Operations,surface,Conveyor,50.051784,-114.286295,Evening,WKR7554,Operator,Ground Instability,2,False,0,0,True,12.32,62,,24.2,42.2
RPT10953,2025-06-18 21:04:51.452014,Surface Operations,surface,Crusher,50.056412,-114.308186,Night,WKR1159,Supervisor,Environmental,1,True,1,0,True,1.97,37,,20.2,44.5
RPT10954,2025-08-24 20:54:51.452014,Lakeview Shaft,underground,Conveyor,49.856617,-115.123958,Day,WKR5519,Operator,Ground Instability,5,True,0,1,True,123.93,82,,29.3,14.6
RPT10955,2025-09-19 19:25:51.452014,North Ridge Mine,underground,Crusher,50.132255,-114.027316,Day,WKR7699,Operator,Visibility,1,True,0,0,True,3.72,57,,38.6,2.2
RPT10956,2025-08-23 09:18:51.452014,North Ridge Mine,underground,Surface Pit,50.114701,-114.008582,Night,WKR8623,Safety Officer,Slip/Trip,2,False,0,0,False,,71,,33.9,18.2
RPT10957,2025-09-19 18:37:51.452014,Mill Complex,processing,Conveyor,50.192509,-114.195457,Evening,WKR1705,Logistics,Visibility,3,True,0,0,False,,63,,19.0,11.7
RPT10958,2025-08-09 12:30:51.452014,North Ridge Mine,underground,Shaft 1,50.12177,-114.013502,Day,WKR7012,Operator,Slip/Trip,2,True,0,0,True,4.67,55,,24.4,12.4
RPT10959,2025-07-11 04:54:51.452014,Surface Operations,surface,Conveyor,50.053747,-114.303445,Night,WKR4351,Logistics,Electrical,1,True,1,0,False,,61,EQ260,20.2,48.0
RPT10960,2025-08-12 17:58:51.452014,Surface Operations,surface,Shaft 2,50.061384,-114.300238,Night,WKR5640,Logistics,Slip/Trip,1,True,0,0,True,3.79,48,,23.0,50.4
RPT10961,2025-10-13 14:02:51.452014,North Ridge Mine,underground,Maintenance Bay,50.111198,-114.031262,Evening,WKR1343,Maintenance,Equipment Interference,2,True,0,0,False,,45,EQ555,30.0,-3.1
RPT10962,2025-08-10 13:25:51.452014,Surface Operations,surface,Surface Pit,50.072677,-114.296988,Night,WKR3361,Supervisor,Slip/Trip,2,True,0,0,True,6.94,53,,27.7,60.1
RPT10963,2025-10-18 21:43:51.452014,Lakeview Shaft,underground,Crusher,49.855564,-115.10988,Day,WKR2065,Maintenance,Equipment Interference,3,True,0,0,False,,74,EQ287,34.9,24.7
RPT10964,2025-08-08 19:08:51.452014,Lakeview Shaft,underground,Shaft 2,49.844914,-115.114304,Night,WKR7929,Safety Officer,Environmental,5,True,0,0,True,148.92,82,,34.7,15.9
RPT10965,2025-08-10 20:41:51.452014,Mill Complex,processing,Maintenance Bay,50.18984,-114.224331,Day,WKR3745,Maintenance,Visibility,4,False,0,0,True,118.39,100,,15.9,52.8
RPT10966,2025-10-22 18:49:51.452014,North Ridge Mine,underground,Crusher,50.109332,-114.026063,Night,WKR9501,Logistics,Visibility,1,True,0,0,True,4.79,46,,32.5,16.0
RPT10967,2025-06-10 05:21:51.452014,Lakeview Shaft,underground,Crusher,49.839681,-115.125438,Day,WKR7585,Processing Technician,Ergonomics,2,True,0,0,True,22.07,60,,29.0,14.7
RPT10968,2025-06-29 18:41:51.452014,North Ridge Mine,underground,Crusher,50.107592,-114.028494,Night,WKR9787,Engineer,Equipment Interference,4,True,0,0,True,42.74,74,EQ698,29.4,15.2
RPT10969,2025-10-16 07:46:51.452014,Surface Operations,surface,Shaft 1,50.042894,-114.293185,Night,WKR9979,Geologist,Ground Instability,2,True,0,0,False,,56,,19.6,64.9
RPT10970,2025-07-23 19:41:51.452014,Surface Operations,surface,Loading Bay,50.050154,-114.287191,Day,WKR4808,Geologist,Ergonomics,3,True,0,0,True,13.4,74,,16.5,52.5
RPT10971,2025-08-20 16:30:51.452014,Surface Operations,surface,Shaft 2,50.062487,-114.299949,Day,WKR2687,Maintenance,Environmental,1,True,0,0,True,5.26,42,,18.0,69.3
RPT10972,2025-07-03 08:48:51.452014,North Ridge Mine,underground,Shaft 1,50.123057,-114.031392,Day,WKR8937,Processing Technician,Visibility,2,True,1,0,True,2.77,45,,29.7,3.1
RPT10973,2025-07-02 13:54:51.452014,North Ridge Mine,underground,Crusher,50.094402,-114.014809,Night,WKR3836,Maintenance,Visibility,1,False,0,0,True,3.33,40,,30.0,22.6
RPT10974,2025-11-13 20:03:51.452014,North Ridge Mine,underground,Loading Bay,50.116821,-114.026664,Day,WKR3712,Processing Technician,Ground Instability,3,True,0,0,True,12.38,64,,33.5,9.2
RPT10975,2025-09-05 12:00:51.452014,Mill Complex,processing,Mill Floor,50.20388,-114.213023,Night,WKR2960,Operator,Visibility,4,True,0,0,True,71.33,86,,24.8,39.7
RPT10976,2025-10-11 22:18:51.452014,North Ridge Mine,underground,Shaft 1,50.109108,-114.007222,Day,WKR1086,Operator,Other,2,False,0,0,True,10.83,77,,27.0,18.0
RPT10977,2025-07-25 09:17:51.452014,Mill Complex,processing,Shaft 1,50.203427,-114.204223,Day,WKR2287,Logistics,Ground Instability,1,True,0,0,False,,6,,23.6,43.8
RPT10978,2025-10-09 05:40:51.452014,Lakeview Shaft,underground,Shaft 1,49.841939,-115.121617,Night,WKR8439,Logistics,Ergonomics,4,False,0,0,False,,100,,29.0,-4.6
RPT10979,2025-07-28 17:25:51.452014,North Ridge Mine,underground,Surface Pit,50.11224,-114.004756,Evening,WKR9261,Geologist,Ergonomics,1,True,0,0,True,9.03,36,,31.6,8.7
RPT10980,2025-10-07 08:56:51.452014,Lakeview Shaft,underground,Mill Floor,49.840528,-115.137001,Evening,WKR2756,Geologist,Visibility,2,True,0,0,False,,58,,34.5,16.0
RPT10981,2025-11-13 00:48:51.452014,Surface Operations,surface,Shaft 1,50.04818,-114.307393,Evening,WKR5301,Maintenance,Slip/Trip,5,True,0,0,True,83.89,74,,29.9,37.5
RPT10982,2025-09-03 07:19:51.452014,Mill Complex,processing,Conveyor,50.209202,-114.212134,Night,WKR7238,Operator,Slip/Trip,1,True,0,0,True,1.72,29,,21.1,41.8
RPT10983,2025-09-02 21:18:51.452014,North Ridge Mine,underground,Shaft 1,50.13124,-114.000329,Evening,WKR8215,Engineer,Slip/Trip,2,True,0,0,True,10.2,20,,31.0,20.3
RPT10984,2025-09-29 12:56:51.452014,North Ridge Mine,underground,Loading Bay,50.112338,-114.016149,Evening,WKR4667,Operator,Environmental,2,True,0,0,True,6.2,56,,29.6,-17.4
RPT10985,2025-08-13 02:05:51.452014,Mill Complex,processing,Maintenance Bay,50.185223,-114.191921,Night,WKR3220,Engineer,Other,2,True,1,0,True,9.58,50,,20.7,64.0
RPT10986,2025-10-17 18:46:51.452014,North Ridge Mine,underground,Mill Floor,50.118986,-114.011755,Evening,WKR8528,Operator,Fire/Explosion,2,True,0,0,True,9.33,69,EQ801,34.5,3.1
RPT10987,2025-06-17 15:33:51.452014,Lakeview Shaft,underground,Mill Floor,49.831775,-115.126588,Night,WKR2140,Operator,Chemical,2,True,0,0,True,11.33,53,,32.1,4.1
RPT10988,2025-08-06 03:57:51.452014,Surface Operations,surface,Conveyor,50.049559,-114.309909,Day,WKR4300,Processing Technician,Visibility,2,True,0,0,False,,64,,21.9,41.6
RPT10989,2025-06-03 08:43:51.452014,Lakeview Shaft,underground,Shaft 1,49.849526,-115.140636,Evening,WKR7629,Engineer,Electrical,2,True,0,0,True,20.25,25,EQ989,21.9,20.8
RPT10990,2025-06-15 09:29:51.452014,Surface Operations,surface,Shaft 2,50.055971,-114.295512,Night,WKR9242,Logistics,Electrical,1,True,0,0,True,4.11,70,EQ686,15.4,69.7
RPT10991,2025-08-25 08:01:51.452014,Mill Complex,processing,Conveyor,50.202886,-114.189395,Night,WKR4559,Engineer,Slip/Trip,5,True,0,0,True,278.73,84,,25.3,66.5
RPT10992,2025-10-13 01:13:51.452014,Lakeview Shaft,underground,Loading Bay,49.835619,-115.124617,Day,WKR1189,Operator,Equipment Interference,1,True,0,0,False,,55,EQ991,31.1,9.3
RPT10993,2025-11-12 22:04:51.452014,Lakeview Shaft,underground,Shaft 1,49.831928,-115.131582,Evening,WKR4907,Safety Officer,Equipment Interference,1,True,1,0,True,1.25,60,EQ660,34.2,-17.5
RPT10994,2025-11-19 02:45:51.452014,Lakeview Shaft,underground,Maintenance Bay,49.86084,-115.111228,Night,WKR4029,Operator,Slip/Trip,4,True,0,0,False,,67,,21.8,3.9
RPT10995,2025-11-05 10:20:51.452014,North Ridge Mine,underground,Mill Floor,50.125523,-114.029822,Evening,WKR6952,Logistics,Environmental,1,True,1,0,True,3.22,42,,27.3,21.9
RPT10996,2025-11-10 20:44:51.452014,Mill Complex,processing,Mill Floor,50.190147,-114.191984,Day,WKR5381,Logistics,Slip/Trip,4,True,0,0,True,66.16,81,,27.5,21.2
